,log2,mRNA_RSEM,mRNA_Diploid,mRNA_Normal,mRNA_all
397,-0.15,2101.4552799999997,0.17315999999999995,-1.1006899999999997,0.05166999999999997
398,0.382,3752.53528,1.1403899999999998,1.23332,0.7937100000000001
399,0.994,3731.4132099999997,1.8909100000000003,2.3404499999999997,1.12759
400,0.055,2699.3734400000003,-0.04786999999999999,-0.30348,-0.046020000000000005
401,0.317,2513.328,0.3661,-0.14192999999999997,0.2843
402,-0.493,2061.60871,-0.46110999999999996,-1.02866,-0.49921999999999994
403,-1.05,1953.8871100000001,-0.53969,-6.10517,-1.05586
404,-0.153,2363.523,0.12967,-1.05106,0.06470999999999998
405,-0.085,1792.16,-0.7647,-2.2211,-0.7988
406,-0.038,2451.3,0.022,-0.21551,0.1049
407,-0.068,3000.0,0.677,0.41163000000000005,0.6878
408,-0.078,1934.3781999999999,-0.5963799999999999,-2.7596200000000004,-0.7565999999999999
409,-0.061,2506.92234,0.08879,-1.31123,0.08557999999999999
410,-0.04,2352.18788,-0.23106,0.004689999999999949,-0.4739400000000001
411,0.009,2358.17819,-0.19759000000000004,-0.9018800000000002,-0.2807
412,-0.034,2078.96912,-0.5581200000000001,-1.00751,-0.7374499999999999
413,-0.051,2442.50194,-0.13446000000000002,-0.94208,-0.1352
414,-0.015,2284.582,-0.22151,-0.7942699999999999,-0.18381999999999998
415,-0.035,2542.943,0.35136,-0.61873,0.24061000000000005
416,-0.049,2311.8232799999996,0.12053,-0.9486100000000001,0.12680000000000002
417,-0.004,2478.53859,0.16130000000000003,0.051930000000000046,0.05200999999999998
418,-0.06,2232.17212,0.0645,-0.0063300000000000465,0.02955000000000003
419,-0.04,2352.18788,-0.23106,0.004689999999999949,-0.4739400000000001
420,-0.081,2145.3202,0.06470999999999998,-1.2499099999999999,-0.10756999999999997
421,0.084,1970.6838500000001,0.07053000000000001,-0.38643,-0.13091999999999998
422,-0.07,2264.048,-0.0024900000000000143,0.5230400000000001,-0.024919999999999987
423,-0.07,2264.048,-0.0024900000000000143,0.5230400000000001,-0.024919999999999987
424,0.076,2245.9057399999997,-0.17767,-0.51683,-0.17876
425,-0.061,2506.92234,0.08879,-1.31123,0.08557999999999999
426,0.096,2135.2673800000002,-0.06733999999999998,-2.0590599999999997,-0.11206
427,-0.039,3072.781,0.8158200000000001,0.27157,0.6961999999999999
428,-0.032,3028.81057,0.60811,-0.06829999999999994,0.485
429,-0.274,1872.5,-0.6688,-1.35392,-0.6723
430,-0.006,3132.5096600000006,0.14571,-0.39239,0.02088000000000002
431,-0.047,2220.49173,-0.23315000000000002,-0.19486000000000003,-0.15541999999999997
432,0.09,2221.6861500000005,-0.10614000000000001,-0.37041,-0.09278
433,-0.028,2394.3986,-0.03505000000000001,-0.26258000000000004,-0.22638999999999992
434,0.002,2588.444,-0.0005000000000000462,-1.00687,0.007340000000000011
435,-0.06,2232.17212,0.0645,-0.0063300000000000465,0.02955000000000003
436,-0.047,2220.49173,-0.23315000000000002,-0.19486000000000003,-0.15541999999999997
437,0.101,2733.91089,0.7352000000000001,0.5682900000000001,0.56996
438,-0.12,2536.4103600000003,0.38056,-1.05673,0.36910999999999994
439,0.002,2588.444,-0.0005000000000000462,-1.00687,0.007340000000000011
440,-0.038,2079.703,-0.21974,0.82302,-0.1674
441,-0.045,2551.6162,-0.16234000000000004,-0.63887,-0.23526000000000002
442,-0.063,2647.8417400000003,0.11061000000000003,-0.4380400000000001,-0.11377999999999996
443,0.0,2484.5456000000004,0.21022,-0.8912100000000001,0.06565000000000003
444,-0.102,2405.4725100000005,0.32871000000000017,0.039329999999999976,0.28779999999999994
445,-0.005,3022.28892,0.30752,-0.6283400000000001,0.1711
446,0.056,1896.7036,-0.58583,-1.17301,-0.57619
447,0.061999999999999986,2120.35,-0.373,-0.5339099999999999,-0.3136
448,-0.1,2152.1799,-0.24871,0.14978000000000008,-0.26951
449,-0.032,3028.81057,0.60811,-0.06829999999999994,0.485
450,-0.072,2435.24,0.16669,-0.20586000000000002,0.15011999999999998
451,-0.027,2444.47782,0.009199999999999986,-0.47521,-0.015589999999999982
452,-0.103,1945.7807999999998,-0.31005999999999995,0.33016999999999996,-0.28053
453,-0.143,2618.56256,0.06906000000000001,-0.45820999999999995,-0.000609999999999955
454,-0.011,2019.66347,-0.46979999999999994,-0.88555,-0.48201
455,-0.048,2095.2407,-0.47734000000000004,-1.04196,-0.4404199999999999
456,-0.006,2537.67,0.1251,0.032630000000000006,0.2048
457,-0.111,2422.81238,0.10734000000000003,0.43835999999999997,0.14426
458,-0.137,3658.1,1.4625,1.68276,1.2602
459,0.0,3192.89,0.9072,0.81691,0.8676
460,-0.11,2747.59,0.3757,0.07624999999999997,0.4342
461,-0.03,2528.66,0.1144,0.21174999999999997,0.1945
462,-0.072,2435.24,0.16669,-0.20586000000000002,0.15011999999999998
463,-0.163,2704.3835200000003,0.49729999999999996,-1.04723,0.39755
464,0.404,3504.7475900000004,1.1320500000000002,1.43439,0.8227299999999997
465,0.52,2737.8802899999996,0.41628,0.3898799999999999,0.28445
466,0.193,2232.40441,0.026229999999999996,-0.39165000000000005,-0.026440000000000054
467,0.0,2484.5456000000004,0.21022,-0.8912100000000001,0.06565000000000003
468,-0.242,2781.18497,0.44254,0.02345000000000006,0.37394999999999995
469,-0.549,2329.59668,-0.12242999999999996,-2.0163499999999996,-0.13520000000000004
470,0.292,2520.6048299999998,0.39724000000000004,-0.49361,0.33743
471,-0.046,1873.9755,-0.482,-0.5383,-0.4496
472,-0.537,2227.7653899999996,-0.25284999999999996,-2.4935099999999997,-0.29572
473,0.024,2562.733,0.24442,0.3975000000000001,0.09046000000000003
474,0.188,2242.00633,-0.20337999999999998,-0.7544099999999999,-0.24674999999999997
475,-0.231,1938.7525999999998,-0.20271,-0.9072999999999999,-0.23067
476,-0.188,2304.94647,-0.06459999999999999,-0.5377200000000001,-0.12208999999999999
477,0.422,2643.63689,0.6191800000000001,-0.024269999999999965,0.40476
478,0.004,2380.41334,-0.38113,-0.09496000000000007,-0.27593
479,0.0,2484.5456000000004,0.21022,-0.8912100000000001,0.06565000000000003
480,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
481,0.201,2867.38828,0.42020999999999986,0.03762999999999999,0.2678
482,-0.03,2809.5073199999997,0.42081,0.8124800000000001,0.42327000000000004
483,-0.287,2496.77027,0.24611999999999995,0.35186999999999996,0.22757000000000005
484,0.463,2829.07866,0.6536299999999999,0.6853499999999999,0.39913999999999994
485,-0.579,2367.6723100000004,0.21979000000000007,-1.3542500000000002,0.14882000000000004
486,0.423,2668.1188900000006,0.79234,-0.7762399999999999,0.5291399999999999
487,0.277,3037.8263100000004,0.50191,0.2889399999999999,0.24135999999999996
488,0.344,2688.432,0.6696100000000001,0.6746299999999998,0.44504
489,0.254,2010.3982,-0.301,-0.76966,-0.2739
490,0.101,2121.0194,-0.1543,-0.6046199999999999,-0.14
491,-0.001,1446.4651,-1.0491,-2.44811,-1.0969
492,-0.008,2591.6816,0.14275,-0.8274900000000001,0.13731
493,0.277,3037.8263100000004,0.50191,0.2889399999999999,0.24135999999999996
494,0.317,2300.5473300000003,0.11224,0.72405,0.14446
495,-0.23,2384.23492,0.23159999999999997,-0.38469,0.21823
496,-0.296,2204.60805,-0.20674,-1.28813,-0.20909
497,1.7,4884.236429999999,2.69704,2.2843299999999997,1.55518
498,-0.256,2235.7029,0.24191000000000001,-0.010289999999999999,-0.07305000000000003
499,0.159,2456.65734,0.30728999999999995,-0.23607999999999998,0.17753999999999998
500,-0.081,2145.3202,0.06470999999999998,-1.2499099999999999,-0.10756999999999997
501,-0.29,2921.96672,1.0167,0.43954000000000004,0.72624
502,0.098,2199.53604,-0.011280000000000002,-0.8463200000000001,-0.020679999999999976
503,-0.167,2318.59851,-0.05534999999999999,-0.95923,-0.03374999999999999
504,-0.286,1045.3354,-1.5811,-3.03579,-1.9086
505,-0.385,2270.593,-0.07789000000000003,-0.25405,-0.09826999999999998
506,0.052,3013.4138,1.0294,0.68298,0.7381
507,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
508,-0.381,1623.3741,-0.8144,-2.1757699999999995,-0.8084
509,0.004,1773.9025,-0.6147,-1.76051,-0.5868
510,-0.256,2235.7029,0.24191000000000001,-0.010289999999999999,-0.07305000000000003
511,-0.058,2580.7640199999996,0.21467,-0.55989,0.24653
512,-0.225,2672.30951,0.5652000000000001,-0.34143999999999997,0.19751
513,0.05,2768.8951,0.40049,-0.84428,0.09529000000000003
514,-0.179,1896.3857400000002,-0.2937,-1.1209,-0.33309
515,-0.202,2292.25199,0.21104999999999996,-0.06517000000000009,0.04862999999999999
516,0.793,3322.16967,1.85029,2.02738,1.1228399999999998
517,-0.237,2086.5806599999996,-0.013609999999999987,-0.8795000000000002,0.00866000000000001
518,-0.051,2442.50194,-0.13446000000000002,-0.94208,-0.1352
519,-0.421,2213.2904599999993,-0.21604,-1.4591300000000003,-0.37984
520,-1.09,1792.8271,-0.5896,-2.0433,-0.5602
521,-0.658,1958.371,-0.37,-1.12373,-0.3395
522,0.0,2484.5456000000004,0.21022,-0.8912100000000001,0.06565000000000003
523,-0.234,2899.3697,0.8782,0.45269000000000004,0.6416
524,0.918,3292.92325,1.68397,0.98626,1.11182
525,-0.469,2253.1950599999996,-0.045099999999999994,-1.2783,-0.10895000000000002
526,-0.187,1921.6283,-0.4188,-1.26505,-0.3868
527,-0.047,2092.405,-0.1923,-0.92164,-0.1739
528,0.56,4419.96093,2.64099,2.7985900000000004,1.4511299999999998
529,-0.345,2008.2783,-0.3038,-1.41258,-0.2765
530,0.752,3906.6291600000004,1.8611499999999999,2.4932000000000003,1.1789299999999998
531,-0.251,2518.46454,0.31086,-0.6089100000000001,0.26061999999999996
532,1.56,4497.323470000001,2.3832,1.8302800000000001,1.43354
533,0.098,1879.9941,-0.474,-1.1995,-0.4416
534,0.0,1414.107,-1.092,-2.6105600000000004,-1.1534
535,0.272,2585.4906,0.75823,-0.57203,0.51956
536,0.017,2448.2562900000003,-0.08585000000000001,0.14189000000000002,-0.16283999999999998
537,-0.089,1590.5818,-0.8579,-2.15219,-0.8595
538,-0.197,1890.2016000000003,-0.40341000000000005,-1.3698000000000001,-0.38278999999999996
539,0.283,2887.9931000000006,0.73267,0.50132,0.52439
540,-0.836,1739.81891,-0.68044,-1.1293499999999999,-1.57647
541,0.147,2161.67232,-0.10934999999999997,-1.5376300000000005,-0.18460000000000001
542,-0.167,2318.59851,-0.05534999999999999,-0.95923,-0.03374999999999999
543,-0.422,2146.20746,-0.23499999999999996,-1.6963299999999997,-0.35042000000000006
544,-0.148,1954.2287800000001,-0.28702,-0.46311,-0.27809
545,-0.319,2553.0292,0.3847499999999999,-0.6161800000000002,0.11140999999999998
546,-0.264,2405.60445,0.07642,0.04752000000000001,0.08870999999999998
547,0.051,2319.28141,-0.006769999999999998,-1.4088600000000002,-0.3471399999999999
548,-0.355,1999.4251,-0.05625999999999999,-0.50627,-0.06455000000000002
549,0.219,2656.83748,0.6687800000000002,1.0774899999999998,0.5078699999999999
550,-0.686,1441.9356,-1.0551,-2.3721300000000003,-1.1047
551,-0.141,3412.9199,1.5594,1.40861,1.0494
552,-0.095,2472.2830000000004,0.22176,-0.8663399999999999,0.27251000000000003
553,-0.161,2346.4373100000003,0.07771999999999998,-0.91867,-0.061960000000000015
554,-0.022,2915.5257200000005,0.5167499999999999,-0.5465,0.34735000000000005
555,0.22,2514.99027,0.50116,-0.49276,0.36815
556,0.462,1619.6306,-0.8194,-2.25325,-0.8142
557,0.074,2897.5806,0.8758,0.73486,0.6401
558,-0.395,1580.9747,-0.8706,-2.5356700000000005,-0.8746
559,-0.218,2753.34904,0.40189,-0.09897,0.30565999999999993
560,-0.222,2631.5738499999998,0.32483,-0.9535199999999999,0.01694000000000001
561,-0.076,2133.3256,-0.138,-0.74026,-0.1255
562,-0.241,2293.6368,0.0747,-0.55453,0.0556
563,-0.025,2243.8305499999997,-0.19936000000000004,-1.0383,-0.19031
564,-0.051,2442.50194,-0.13446000000000002,-0.94208,-0.1352
565,0.294,2739.4335300000002,0.50214,-0.4692800000000001,0.36059
566,0.14,2252.5793599999997,-0.010989999999999967,-1.58926,-0.01914
567,0.43,2992.9793,1.0023,1.02085,0.7211
568,-0.052,2297.42,-0.09329000000000004,-0.03450000000000001,-0.04879999999999999
569,0.31,3342.2588899999996,0.77339,1.51369,0.5601900000000001
570,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
571,-0.295,2221.16699,-0.21211000000000002,-0.6706299999999998,-0.21666000000000002
572,0.044,2780.2583,0.7202,0.12098000000000005,0.5367
573,0.0,2484.5456000000004,0.21022,-0.8912100000000001,0.06565000000000003
574,-0.219,2709.18218,0.29901,0.02897999999999993,0.19900000000000004
575,-0.241,2597.37982,0.14916000000000001,-0.6749,0.08612000000000002
576,0.001,1690.13,-0.8865,-1.29902,-0.9679
577,-0.073,2142.72206,0.030769999999999964,0.18300999999999998,-0.12127999999999999
578,-0.045,2551.6162,-0.16234000000000004,-0.63887,-0.23526000000000002
579,-0.11,1816.4,-0.7358,-1.6657799999999998,-0.7601
580,0.001,900.189,-1.8293,-5.72425,-2.785
581,-0.011,3070.31,0.7609,0.6975900000000002,0.7546
582,-0.049,2311.8232799999996,0.12053,-0.9486100000000001,0.12680000000000002
583,-0.044,2323.57,0.06448999999999998,-0.9811099999999999,0.10958999999999999
584,-0.046,2445.92,0.0156,-0.06676000000000001,0.0985
585,-0.199,2027.5819500000002,-0.23653000000000005,-0.49103,-0.24434
586,-0.226,2577.4341200000003,0.43355000000000005,0.26470000000000005,0.11351000000000003
587,0.012,2499.509,-0.12942,-0.7728400000000001,-0.13716
588,-0.062,2095.11237,-0.11003000000000004,-0.08098999999999994,-0.11861999999999999
589,0.038,2322.68,-0.1315,-0.38616,-0.0506
590,-0.072,2951.56,0.6191,0.41661000000000004,0.6408
591,0.011000000000000005,4636.12,2.6298,2.55729,1.944
592,-0.046,2461.62145,0.007350000000000012,-1.2277200000000001,0.11686999999999999
593,0.014,2709.6353,0.25619999999999993,-0.64618,0.26947
594,-0.067,2486.36826,0.050640000000000004,-0.67168,0.045050000000000014
595,-0.004,2478.53859,0.16130000000000003,0.051930000000000046,0.05200999999999998
596,-0.008,2591.6816,0.14275,-0.8274900000000001,0.13731
597,-0.06,2232.17212,0.0645,-0.0063300000000000465,0.02955000000000003
598,-0.008,2591.6816,0.14275,-0.8274900000000001,0.13731
599,-0.081,2145.3202,0.06470999999999998,-1.2499099999999999,-0.10756999999999997
600,0.037,1802.9689000000003,-0.59923,-1.1482,-0.61957
601,-0.411,2478.31207,0.04875,-0.3473800000000001,0.052089999999999984
602,-0.053,1772.5487100000003,-0.45945,-0.6402300000000001,-0.50248
603,0.219,2656.83748,0.6687800000000002,1.0774899999999998,0.5078699999999999
604,0.013,2547.9204099999997,0.047190000000000024,-0.13097999999999999,0.0032400000000000428
605,-0.036,2199.91055,-0.19851,-0.7133400000000001,-0.14761999999999997
606,-1.01,2116.6190100000003,-0.38423000000000007,-1.57407,-0.7387
607,0.015,2534.48623,0.20627000000000004,-0.3811399999999999,0.26598
608,0.007,2679.46213,-0.10226000000000002,1.18398,0.002389999999999992
609,-0.187,2227.8781100000006,-0.03598999999999999,-0.04947000000000005,-0.06296000000000002
610,0.118,4719.43,2.7293,2.5682600000000004,1.9954
611,0.021,2225.75,-0.2472,-0.27235,-0.1737
612,0.047,2290.73754,-0.21025,-1.05139,-0.33799
613,0.0,2934.89,0.5992,0.6415000000000001,0.6245
614,0.008,6454.19,4.7998,4.59248,2.8989
615,-0.007,2122.5798800000002,-0.43115,-0.15995999999999996,-0.49422999999999995
616,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
617,-0.161,2346.4373100000003,0.07771999999999998,-0.91867,-0.061960000000000015
618,-0.102,2405.4725100000005,0.32871000000000017,0.039329999999999976,0.28779999999999994
619,-0.13,1957.37,-0.5675,-0.9410000000000001,-0.5444
620,-0.04,3554.75,1.3391,1.9064699999999999,1.1774
621,-0.015,2284.582,-0.22151,-0.7942699999999999,-0.18381999999999998
622,-0.259,2410.78143,0.28080999999999995,-0.04082999999999999,0.22477
623,0.035,2125.65101,-0.19410999999999998,0.09989999999999993,-0.20195
624,0.021,1636.68,-0.9503,-1.64468,-1.0607
625,-0.04,2352.18788,-0.23106,0.004689999999999949,-0.4739400000000001
626,-0.052,2297.42,-0.09329000000000004,-0.03450000000000001,-0.04879999999999999
627,0.136,2332.54052,0.18610000000000004,-0.8177899999999999,0.10418999999999998
628,-0.133,2725.5343700000003,0.36975,0.06508999999999995,0.23096999999999998
629,-0.16,2266.67,-0.1983,-0.51156,-0.1211
630,-0.093,2329.713,0.31378999999999996,0.30538999999999994,0.34299999999999997
631,-0.024,2124.34377,-0.13255,-0.72897,-0.22153
632,-0.017,2056.1231,-0.35113000000000005,-0.4290399999999998,-0.3554
633,-0.078,1934.3781999999999,-0.5963799999999999,-2.7596200000000004,-0.7565999999999999
634,-0.086,2437.30747,0.26661999999999997,-0.21842999999999999,0.25728
635,-0.02,2303.49717,-0.09986000000000003,-0.8181100000000001,-0.08946000000000001
636,-0.088,2288.748,-0.18742,-0.49854000000000004,-0.34034000000000003
637,-0.03,2809.5073199999997,0.42081,0.8124800000000001,0.42327000000000004
638,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
639,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
640,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
641,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
642,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
643,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
644,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
645,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
646,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
647,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
648,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
649,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
650,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
651,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
652,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
653,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
654,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
655,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
656,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
657,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
658,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
659,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
660,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
661,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
662,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
663,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
664,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
665,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
666,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
667,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
668,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
669,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
670,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
671,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
672,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
673,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
674,0.005171583271097834,2431.304384172376,0.08362741535100784,-0.5253435138629509,9.929500543630022e-09
